"person_id","first_name","last_name","display_first_last","display_last_comma_first","display_fi_last","birthdate","school","country","last_affiliation","height","weight","season_exp","jersey","position","rosterstatus","team_id","team_name","team_abbreviation","team_code","team_city","playercode","from_year","to_year","dleague_flag"
201378,"Abdoulaye","N'Diaye","Abdoulaye N'Diaye","N'Diaye, Abdoulaye","A. N'Diaye","1984-10-05T00:00:00","USC",NA,"USC","",NA,0,"","","Inactive",0,"","","","","abdoulaye_n'diaye",NA,NA,"Y"
201379,"Cecil","Brown","Cecil Brown","Brown, Cecil","C. Brown","1983-07-27T00:00:00","Cal-Santa Barbara",NA,"Cal-Santa Barbara","",NA,0,"","","Inactive",0,"","","","","cecil_brown",NA,NA,"Y"
201380,"Jeff","Horner","Jeff Horner","Horner, Jeff","J. Horner","1983-08-01T00:00:00","Iowa",NA,"Iowa","",NA,0,"","","Inactive",0,"","","","","dl_jeff_horner",NA,NA,"Y"
201381,"Keith","Gayden","Keith Gayden","Gayden, Keith","K. Gayden","1983-12-15T00:00:00","Duquesne",NA,"Duquesne","",NA,0,"","","Inactive",0,"","","","","keith_gayden",NA,NA,"Y"
201383,"Dwayne","Mitchell","Dwayne Mitchell","Mitchell, Dwayne","D. Mitchell","1982-08-24T00:00:00","Louisiana-Lafayette",NA,"Louisiana-Lafayette","",NA,0,"","","Inactive",0,"","","","","dwayne_mitchell",NA,NA,"Y"
201384,"Jahsha","Bluntt","Jahsha Bluntt","Bluntt, Jahsha","J. Bluntt","1984-06-16T00:00:00","Delaware State",NA,"Delaware State","",NA,0,"","","Inactive",0,"","","","","jahsha_bluntt",NA,NA,"Y"
201386,"Darren","Cooper","Darren Cooper","Cooper, Darren","D. Cooper","1983-07-09T00:00:00","Portland",NA,"Portland","",NA,0,"","","Inactive",0,"","","","","darren_cooper",NA,NA,"Y"
201387,"Fabricio","Vay","Fabricio Vay","Vay, Fabricio","F. Vay","1986-03-26T00:00:00","Argentina",NA,"Argentina","",NA,0,"","","Inactive",0,"","","","","fabricio_vay",NA,NA,"Y"
201446,"Mike","Taylor","Mike Taylor","Taylor, Mike","M. Taylor","1986-01-21T00:00:00","Iowa State","US","Iowa State/US","6-2","165",0,"4","Guard","Active",1610612746,"Clippers","LAC","clippers","Los Angeles","mike_taylor","2008","2008","Y"
201448,"Cory","Underwood","Cory Underwood","Underwood, Cory","C. Underwood","1980-02-13T00:00:00","Southern U.",NA,"Southern U.","",NA,0,"","","Inactive",0,"","","","","cory_underwood",NA,NA,"Y"
201452,"Luke","Anderson","Luke Anderson","Anderson, Luke","L. Anderson","1982-10-01T00:00:00","Minnesota State-Mankato",NA,"Minnesota State-Mankato","",NA,0,"","","Inactive",0,"","","","","dl_luke_anderson",NA,NA,"Y"
201453,"Kevin","Sweetwyne","Kevin Sweetwyne","Sweetwyne, Kevin","K. Sweetwyne","1976-12-24T00:00:00","Idaho State",NA,"Idaho State","",NA,0,"","","Inactive",0,"","","","","kevin_sweetwyne",NA,NA,"Y"
201456,"Sergio","Sanchez","Sergio Sanchez","Sanchez, Sergio","S. Sanchez","1983-05-05T00:00:00","UT-Pan American",NA,"UT-Pan American","",NA,0,"","","Inactive",0,"","","","","dl_sergio_sanchez",NA,NA,"Y"
201464,"Paul","Butorac","Paul Butorac","Butorac, Paul","P. Butorac","1983-11-25T00:00:00","Eastern Washington",NA,"Eastern Washington","",NA,0,"","","Inactive",0,"","","","","paul_butorac",NA,NA,"Y"
201465,"Mario","Boggan","Mario Boggan","Boggan, Mario","M. Boggan","1983-09-30T00:00:00","Oklahoma State",NA,"Oklahoma State","",NA,0,"","","Inactive",0,"","","","","mario_boggan",NA,NA,"Y"
201468,"Yemi","Nicholson","Yemi Nicholson","Nicholson, Yemi","Y. Nicholson","1983-06-07T00:00:00","Denver",NA,"Denver","",NA,0,"","","Inactive",0,"","","","","yemi_nicholson",NA,NA,"Y"
201469,"Russell","Carter","Russell Carter","Carter, Russell","R. Carter","1985-03-30T00:00:00","Notre Dame",NA,"Notre Dame","",NA,0,"","","Inactive",0,"","","","","russell_carter",NA,NA,"Y"
201476,"Anthony","Washington","Anthony Washington","Washington, Anthony","A. Washington","1983-01-27T00:00:00","Portland State",NA,"Portland State","",NA,0,"","","Inactive",0,"","","","","anthony_washington",NA,NA,"Y"
201563,"Michael","Beasley","Michael Beasley","Beasley, Michael","M. Beasley","1989-01-09T00:00:00","Kansas State","USA","Kansas State/USA","6-10","235",5,"8","Forward","Active",1610612748,"Heat","MIA","heat","Miami","michael_beasley","2008","2013","N"
201564,"O.J.","Mayo","O.J. Mayo","Mayo, O.J.","O. Mayo","1987-11-05T00:00:00","USC","USA","USC/USA","6-5","210",6,"00","Guard","Active",1610612749,"Bucks","MIL","bucks","Milwaukee","oj_mayo","2008","2014","N"
201565,"Derrick","Rose","Derrick Rose","Rose, Derrick","D. Rose","1988-10-04T00:00:00","Memphis","USA","Memphis/USA","6-3","190",5,"1","Guard","Active",1610612741,"Bulls","CHI","bulls","Chicago","derrick_rose","2008","2014","N"
201566,"Russell","Westbrook","Russell Westbrook","Westbrook, Russell","R. Westbrook","1988-11-12T00:00:00","UCLA","USA","UCLA/USA","6-3","200",6,"0","Guard","Active",1610612760,"Thunder","OKC","thunder","Oklahoma City","russell_westbrook","2008","2014","N"
201567,"Kevin","Love","Kevin Love","Love, Kevin","K. Love","1988-09-07T00:00:00","UCLA","USA","UCLA/USA","6-10","243",6,"0","Forward","Active",1610612739,"Cavaliers","CLE","cavaliers","Cleveland","kevin_love","2008","2014","N"
201568,"Danilo","Gallinari","Danilo Gallinari","Gallinari, Danilo","D. Gallinari","1988-08-08T00:00:00","Sant'Angelo Lodigiano, Italy","Italy","Olimpia Milano/Italy","6-10","225",6,"8","Forward","Active",1610612743,"Nuggets","DEN","nuggets","Denver","danilo_gallinari","2008","2014","N"
201569,"Eric","Gordon","Eric Gordon","Gordon, Eric","E. Gordon","1988-12-25T00:00:00","Indiana","USA","Indiana/USA","6-4","215",6,"10","Guard","Active",1610612740,"Pelicans","NOP","pelicans","New Orleans","eric_gordon","2008","2014","N"
201570,"Joe","Alexander","Joe Alexander","Alexander, Joe","J. Alexander","1986-12-26T00:00:00","West Virginia","USA","West Virginia/USA","6-8","230",1,"20","Forward","Active",1610612741,"Bulls","CHI","bulls","Chicago","joe_alexander","2008","2009","Y"
201571,"D.J.","Augustin","D.J. Augustin","Augustin, D.J.","D. Augustin","1987-11-10T00:00:00","Texas","USA","Texas/USA","6-0","183",6,"14","Guard","Active",1610612760,"Thunder","OKC","thunder","Oklahoma City","dj_augustin","2008","2014","N"
201572,"Brook","Lopez","Brook Lopez","Lopez, Brook","B. Lopez","1988-04-01T00:00:00","Stanford","USA","Stanford/USA","7-0","275",6,"11","Center","Active",1610612751,"Nets","BKN","nets","Brooklyn","brook_lopez","2008","2014","N"
201573,"Jerryd","Bayless","Jerryd Bayless","Bayless, Jerryd","J. Bayless","1988-08-20T00:00:00","Arizona","USA","Arizona/USA","6-3","200",6,"19","Guard","Active",1610612749,"Bucks","MIL","bucks","Milwaukee","jerryd_bayless","2008","2014","N"
201574,"Jason","Thompson","Jason Thompson","Thompson, Jason","J. Thompson","1986-07-21T00:00:00","Rider University","USA","Rider/USA","6-11","250",6,"34","Forward","Active",1610612758,"Kings","SAC","kings","Sacramento","jason_thompson","2008","2014","N"
201575,"Brandon","Rush","Brandon Rush","Rush, Brandon","B. Rush","1985-07-07T00:00:00","Kansas","USA","Kansas/USA","6-6","220",6,"4","Guard-Forward","Active",1610612744,"Warriors","GSW","warriors","Golden State","brandon_rush","2008","2014","N"
201576,"Anthony","Randolph","Anthony Randolph","Randolph, Anthony","A. Randolph","1989-07-15T00:00:00","Louisiana State","USA","Louisiana State/USA","6-11","225",5,"15","Forward","Active",1610612743,"Nuggets","DEN","nuggets","Denver","anthony_randolph","2008","2013","N"
201577,"Robin","Lopez","Robin Lopez","Lopez, Robin","R. Lopez","1988-04-01T00:00:00","Stanford","USA","Stanford/USA","7-0","255",6,"42","Center","Active",1610612757,"Trail Blazers","POR","blazers","Portland","robin_lopez","2008","2014","N"
201578,"Marreese","Speights","Marreese Speights","Speights, Marreese","M. Speights","1987-08-04T00:00:00","Florida","USA","Florida/USA","6-10","255",6,"5","Center-Forward","Active",1610612744,"Warriors","GSW","warriors","Golden State","marreese_speights","2008","2014","N"
201579,"Roy","Hibbert","Roy Hibbert","Hibbert, Roy","R. Hibbert","1986-12-11T00:00:00","Georgetown","USA","Georgetown/USA","7-2","290",6,"55","Center","Active",1610612754,"Pacers","IND","pacers","Indiana","roy_hibbert","2008","2014","N"
201580,"JaVale","McGee","JaVale McGee","McGee, JaVale","J. McGee","1988-01-19T00:00:00","Nevada-Reno","USA","Nevada-Reno/USA","7-0","270",6,"1","Center","Active",1610612755,"76ers","PHI","sixers","Philadelphia","javale_mcgee","2008","2014","N"
201581,"JJ","Hickson","JJ Hickson","Hickson, JJ","J. Hickson","1988-09-04T00:00:00","North Carolina State","USA","North Carolina State/USA","6-9","242",6,"7","Forward-Center","Active",1610612743,"Nuggets","DEN","nuggets","Denver","jj_hickson","2008","2014","N"
201582,"Alexis","Ajinca","Alexis Ajinca","Ajinca, Alexis","A. Ajinca","1988-05-06T00:00:00","Saint Etienne, France","France","Saint Etienne, France","7-2","248",4,"42","Center","Active",1610612740,"Pelicans","NOP","pelicans","New Orleans","alexis_ajinca","2008","2014","Y"
201583,"Ryan","Anderson","Ryan Anderson","Anderson, Ryan","R. Anderson","1988-05-06T00:00:00","California","USA","California/USA","6-10","240",6,"33","Forward","Active",1610612740,"Pelicans","NOP","pelicans","New Orleans","ryan_j_anderson","2008","2014","N"
201584,"Courtney","Lee","Courtney Lee","Lee, Courtney","C. Lee","1985-10-03T00:00:00","Western Kentucky","USA","Western Kentucky/USA","6-5","200",6,"5","Guard","Active",1610612763,"Grizzlies","MEM","grizzlies","Memphis","courtney_lee","2008","2014","N"
201585,"Kosta","Koufos","Kosta Koufos","Koufos, Kosta","K. Koufos","1989-02-24T00:00:00","Ohio State","USA","Ohio State/USA","7-0","265",6,"41","Center","Active",1610612763,"Grizzlies","MEM","grizzlies","Memphis","kosta_koufos","2008","2014","Y"
201586,"Serge","Ibaka","Serge Ibaka","Ibaka, Serge","S. Ibaka","1989-09-18T00:00:00","Brazzaville, Rep. of Congo","Congo","Ricoh Manresa/Congo","6-10","245",5,"9","Forward","Active",1610612760,"Thunder","OKC","thunder","Oklahoma City","serge_ibaka","2009","2014","N"
201587,"Nicolas","Batum","Nicolas Batum","Batum, Nicolas","N. Batum","1988-12-14T00:00:00","Lisieux, France","France","Le Mans/France","6-8","200",6,"88","Forward","Active",1610612757,"Trail Blazers","POR","blazers","Portland","nicolas_batum","2008","2014","N"
201588,"George","Hill","George Hill","Hill, George","G. Hill","1986-05-04T00:00:00","IUPUI","USA","IUPUI/USA","6-3","188",6,"3","Guard","Active",1610612754,"Pacers","IND","pacers","Indiana","george_hill","2008","2014","N"
201589,"Darrell","Arthur","Darrell Arthur","Arthur, Darrell","D. Arthur","1988-03-25T00:00:00","Kansas","USA","Kansas/USA","6-9","235",6,"00","Forward","Active",1610612743,"Nuggets","DEN","nuggets","Denver","darrell_arthur","2008","2014","N"
201590,"Donte","Greene","Donte Greene","Greene, Donte","D. Greene","1988-02-21T00:00:00","Syracuse","USA","Syracuse/USA","6-11","226",4,"13","Forward","Active",1610612763,"Grizzlies","MEM","grizzlies","Memphis","donte_greene","2008","2012","Y"
201591,"DJ","White","DJ White","White, DJ","D. White","1986-08-31T00:00:00","Indiana","USA","Indiana/USA","6-9","250",5,"8","Forward","Active",1610612766,"Bobcats","CHA","hornets","Charlotte","dj_white","2008","2013","Y"
201592,"J.R.","Giddens","J.R. Giddens","Giddens, J.R.","J. Giddens","1985-02-13T00:00:00","New Mexico","US","New Mexico/US","6-5","215",1,"4","Guard","Active",1610612752,"Knicks","NYK","knicks","New York","jr_giddens","2008","2009","Y"
201593,"Nikola","Pekovic","Nikola Pekovic","Pekovic, Nikola","N. Pekovic","1986-01-03T00:00:00","Montenegro","Montenegro","Panathinaikos/Montenegro","6-11","295",4,"14","Center","Active",1610612750,"Timberwolves","MIN","timberwolves","Minnesota","nikola_pekovic","2010","2014","N"
201594,"Walter","Sharpe","Walter Sharpe","Sharpe, Walter","W. Sharpe","1986-07-18T00:00:00","Alabama-Birmingham","US","Alabama-Birmingham/US","6-9","245",0,"42","Forward","Active",1610612765,"Pistons","DET","pistons","Detroit","walter_sharpe","2008","2008","Y"
201595,"Joey","Dorsey","Joey Dorsey","Dorsey, Joey","J. Dorsey","1983-12-16T00:00:00","Memphis","US","Memphis/US","6-9","275",3,"8","Center-Forward","Active",1610612745,"Rockets","HOU","rockets","Houston","joey_dorsey","2008","2014","Y"
201596,"Mario","Chalmers","Mario Chalmers","Chalmers, Mario","M. Chalmers","1986-05-19T00:00:00","Kansas","USA","Kansas/USA","6-2","190",6,"15","Guard","Active",1610612748,"Heat","MIA","heat","Miami","mario_chalmers","2008","2014","N"
201599,"DeAndre","Jordan","DeAndre Jordan","Jordan, DeAndre","D. Jordan","1988-07-21T00:00:00","Texas A&M","USA","Texas A&M/USA","6-11","265",6,"6","Center","Active",1610612746,"Clippers","LAC","clippers","Los Angeles","deandre_jordan","2008","2014","N"
201600,"Omer","Asik","Omer Asik","Asik, Omer","O. Asik","1986-07-04T00:00:00","Turkey","Turkey","Fenerbahce S.K./Turkey","7-0","255",4,"3","Center","Active",1610612740,"Pelicans","NOP","pelicans","New Orleans","omer_asik","2010","2014","N"
201601,"Luc","Mbah a Moute","Luc Mbah a Moute","Mbah a Moute, Luc","L. Mbah a Moute","1986-09-09T00:00:00","UCLA","Cameroon","UCLA/Cameroon","6-8","230",6,"12","Forward","Active",1610612755,"76ers","PHI","sixers","Philadelphia","luc_mbah_a_moute","2008","2014","N"
201602,"Kyle","Weaver","Kyle Weaver","Weaver, Kyle","K. Weaver","1986-02-18T00:00:00","Washington State","USA","Washington State/USA","",NA,0,"","","Inactive",0,"","","","","kyle_weaver","2008","2010","Y"
201603,"Sonny","Weems","Sonny Weems","Weems, Sonny","S. Weems","1986-07-08T00:00:00","Arkansas","US","Arkansas/US","6-6","203",2,"24","Forward","Active",1610612761,"Raptors","TOR","raptors","Toronto","sonny_weems","2008","2010","Y"
201604,"Chris","Douglas-Roberts","Chris Douglas-Roberts","Douglas-Roberts, Chris","C. Douglas-Roberts","1987-01-08T00:00:00","Memphis","USA","Memphis/USA","",NA,0,"","","Inactive",0,"","","","","chris_douglas-roberts","2008","2014","Y"
201605,"Nathan","Jawai","Nathan Jawai","Jawai, Nathan","N. Jawai","1986-10-10T00:00:00","Australia","Australia","Midland Coll. TX (J.C.)/Australia","6-10","280",1,"15","Forward","Active",1610612750,"Timberwolves","MIN","timberwolves","Minnesota","nathan_jawai","2008","2009","Y"
201606,"Sean","Singletary","Sean Singletary","Singletary, Sean","S. Singletary","1985-09-06T00:00:00","Virginia","US","Virginia/US","6-0","185",0,"44","Guard","Active",1610612766,"Bobcats","CHA","hornets","Charlotte","sean_singletary","2008","2008","Y"
201607,"Patrick","Ewing Jr.","Patrick Ewing Jr.","Ewing Jr., Patrick","P. Ewing Jr.","1984-05-20T00:00:00","Georgetown","US","Georgetown/US","6-8","235",0,"22","Forward","Active",1610612740,"Hornets","NOH","pelicans","New Orleans","patrick_ewing-jr","2010","2010","Y"
201609,"Goran","Dragic","Goran Dragic","Dragic, Goran","G. Dragic","1986-05-06T00:00:00","Ljubljana, Slovenia","Slovenia","Union Olimpija/Slovenia/Slovenia","6-3","190",6,"7","Guard","Active",1610612748,"Heat","MIA","heat","Miami","goran_dragic","2008","2014","N"
201611,"Henry","Walker","Henry Walker","Walker, Henry","H. Walker","1987-10-09T00:00:00","Kansas State","USA","Kansas State/USA","6-6","235",4,"5","Guard-Forward","Active",1610612748,"Heat","MIA","heat","Miami","henry_walker","2008","2014","Y"
201612,"Malik","Hairston","Malik Hairston","Hairston, Malik","M. Hairston","1987-02-23T00:00:00","Oregon","USA","Oregon/USA","6-6","220",1,"1","Guard","Active",1610612759,"Spurs","SAS","spurs","San Antonio","malik_hairston","2008","2009","Y"
201613,"Richard","Hendrix","Richard Hendrix","Hendrix, Richard","R. Hendrix","1986-11-15T00:00:00","Alabama",NA,"Alabama/USA","",NA,0,"","","Inactive",0,"","","","","richard_hendrix",NA,NA,"Y"
201614,"DeVon","Hardin","DeVon Hardin","Hardin, DeVon","D. Hardin","1986-08-07T00:00:00","California",NA,"California/US","",NA,0,"","","Inactive",0,"","","","","devon_hardin",NA,NA,"Y"
201615,"Shan","Foster","Shan Foster","Foster, Shan","S. Foster","1986-08-20T00:00:00","Vanderbilt",NA,"Vanderbilt/USA","",NA,0,"","","Inactive",0,"","","","","shan_foster",NA,NA,"Y"
201616,"Darnell","Jackson","Darnell Jackson","Jackson, Darnell","D. Jackson","1985-11-07T00:00:00","Kansas","USA","Kansas/USA","6-9","253",2,"41","Forward","Active",1610612758,"Kings","SAC","kings","Sacramento","darnell_jackson","2008","2010","Y"
201621,"Joe","Crawford","Joe Crawford","Crawford, Joe","J. Crawford","1986-06-17T00:00:00","Kentucky","US","Kentucky/US","6-5","210",0,"5","Guard","Active",1610612752,"Knicks","NYK","knicks","New York","joe_crawford","2008","2008","Y"
201622,"Deron","Washington","Deron Washington","Washington, Deron","D. Washington","1985-12-12T00:00:00","Virginia Tech",NA,"Virginia Tech/US","",NA,0,"","","Inactive",0,"","","","","deron_washington",NA,NA,"Y"
201623,"Semih","Erden","Semih Erden","Erden, Semih","S. Erden","1986-07-28T00:00:00","Turkey","Turkey","Fenerbahce Ulker/Turkey","7-0","240",1,"9","Center","Active",1610612739,"Cavaliers","CLE","cavaliers","Cleveland","semih_erden","2010","2011","N"
201625,"Jason","Richards","Jason Richards","Richards, Jason","J. Richards","1986-05-20T00:00:00","Davidson",NA,"Davidson/US","",NA,0,"","","Inactive",0,"","","","","jason_richards",NA,NA,"Y"
201627,"Anthony","Morrow","Anthony Morrow","Morrow, Anthony","A. Morrow","1985-09-27T00:00:00","Georgia Tech","USA","Georgia Tech/USA","6-5","210",6,"2","Guard","Active",1610612760,"Thunder","OKC","thunder","Oklahoma City","anthony_morrow","2008","2014","N"
201628,"Bobby","Brown","Bobby Brown","Brown, Bobby","B. Brown","1984-09-24T00:00:00","Cal State-Fullerton","USA","Cal State-Fullerton/USA","6-2","175",1,"6","Guard","Active",1610612746,"Clippers","LAC","clippers","Los Angeles","bobby_brown","2008","2009","N"
201629,"Othello","Hunter","Othello Hunter","Hunter, Othello","O. Hunter","1986-05-28T00:00:00","Ohio State","US","Ohio State/US","",NA,0,"","","Inactive",0,"","","","","othello_hunter","2008","2009","Y"
201631,"Steven","Hill","Steven Hill","Hill, Steven","S. Hill","1985-11-14T00:00:00","Arkansas","US","Arkansas/US","",NA,0,"","","Inactive",0,"","","","","steven_hill","2008","2008","Y"
201632,"Hamed","Haddadi","Hamed Haddadi","Haddadi, Hamed","H. Haddadi","1985-05-19T00:00:00","Ahvaz, Iran","Iran","Saba Battery/Iran","7-2","265",4,"98","Center","Active",1610612756,"Suns","PHX","suns","Phoenix","hamed_haddadi","2008","2012","Y"
201633,"Rob","Kurz","Rob Kurz","Kurz, Rob","R. Kurz","1985-03-05T00:00:00","Notre Dame","USA","Notre Dame/USA","6-9","232",1,"31","Forward","Active",1610612741,"Bulls","CHI","bulls","Chicago","robert_kurz","2008","2009","Y"
201634,"DeMarcus","Nelson","DeMarcus Nelson","Nelson, DeMarcus","D. Nelson","1985-11-02T00:00:00","Duke","US","Duke/US","6-4","200",0,"21","Guard","Active",1610612741,"Bulls","CHI","bulls","Chicago","demarcus_nelson","2008","2008","Y"
201635,"Brandon","Heath","Brandon Heath","Heath, Brandon","B. Heath","1984-03-01T00:00:00","San Diego State","USA","San Diego State/USA","",NA,0,"","","Inactive",0,"","","","","brandon_heath",NA,NA,"Y"
201636,"CJ","Giles","CJ Giles","Giles, CJ","C. Giles","1985-09-25T00:00:00","Oregon State",NA,"Oregon State/US","",NA,0,"","","Inactive",0,"","","","","cj_giles",NA,NA,"Y"
201641,"Curtis","Sumpter","Curtis Sumpter","Sumpter, Curtis","C. Sumpter","1984-01-30T00:00:00","Villanova",NA,"Villanova/US","",NA,0,"","","Inactive",0,"","","","","curtis_sumpter",NA,NA,"Y"
201642,"Taj","McCullough","Taj McCullough","McCullough, Taj","T. McCullough","1986-08-25T00:00:00","Winthrop (SC)",NA,"Winthrop (SC)/US","",NA,0,"","","Inactive",0,"","","","","taj_mccullough",NA,NA,"Y"
201645,"Tre","Kelley","Tre Kelley","Kelley, Tre","T. Kelley","1985-01-23T00:00:00","South Carolina",NA,"South Carolina/US","",NA,0,"","","Inactive",0,"","","","","tre_kelley",NA,NA,"Y"
201647,"Marcus","Hubbard","Marcus Hubbard","Hubbard, Marcus","M. Hubbard","1983-12-23T00:00:00","Angelo State",NA,"Angelo State/US","",NA,0,"","","Inactive",0,"","","","","marcus_hubbard",NA,NA,"Y"
201649,"Vernon","Hamilton","Vernon Hamilton","Hamilton, Vernon","V. Hamilton","1984-12-18T00:00:00","Clemson",NA,"Clemson/US","",NA,0,"","","Inactive",0,"","","","","vernon_hamilton",NA,NA,"Y"
201650,"JaJuan","Smith","JaJuan Smith","Smith, JaJuan","J. Smith","1985-12-24T00:00:00","Tennessee",NA,"Tennessee/US","",NA,0,"","","Inactive",0,"","","","","jajuan_smith",NA,NA,"Y"
201651,"James","Mays","James Mays","Mays, James","J. Mays","1986-03-08T00:00:00","Clemson",NA,"Clemson/USA","",NA,0,"","","Inactive",0,"","","","","james_mays",NA,NA,"Y"
201653,"Coleman","Collins","Coleman Collins","Collins, Coleman","C. Collins","1986-07-22T00:00:00","Virginia Tech",NA,"Virginia Tech/US","",NA,0,"","","Inactive",0,"","","","","coleman_collins",NA,NA,"Y"
201655,"Maureece","Rice","Maureece Rice","Rice, Maureece","M. Rice","1984-03-14T00:00:00","George Washington",NA,"George Washington","",NA,0,"","","Inactive",0,"","","","","maureece_rice",NA,NA,"Y"
201719,"Mohammed","Abukar","Mohammed Abukar","Abukar, Mohammed","M. Abukar","1985-01-01T00:00:00","San Diego State",NA,"San Diego State","",NA,0,"","","Inactive",0,"","","","","mohammed_abukar",NA,NA,"Y"
